DD,2025nytr,qm,13,b2,1880
CW,2025nytr,qm,13,r3,358
ML,2025nytr,qm,13,b3,229
J,2025nytr,qm,13,r1,3181
Ak,2025nytr,qm,13,r2,7759
CW,2025nytr,qm,14,r3,3044
eg,2025nytr,qm,14,b2,334
Ak,2025nytr,qm,14,r2,9468
DD,2025nytr,qm,14,b1,6300
ML,2025nytr,qm,14,b3,810
J,2025nytr,qm,14,r1,4571
eg,2025nytr,qm,15,b2,7031
CW,2025nytr,qm,15,r3,250
J,2025nytr,qm,15,r1,578
Ak,2025nytr,qm,15,r2,9624
DD,2025nytr,qm,15,b1,3003
ML,2025nytr,qm,15,b3,6806
ML,2025nytr,qm,16,b3,7030
Jp,2025nytr,qm,16,b1,1796
df,2025nytr,qm,16,b2,2875
JP,2025nytr,qm,16,r1,2601
CW,2025nytr,qm,16,r3,2869
Ak,2025nytr,qm,16,r2,7504
JP,2025nytr,qm,17,r1,5528
CW,2025nytr,qm,17,r3,6911
ay,2025nytr,qm,17,b3,424
Ak,2025nytr,qm,17,r2,1126
Jp,2025nytr,qm,17,b1,1591
df,2025nytr,qm,17,b2,2791
Jp,2025nytr,qm,18,b1,3171
CW,2025nytr,qm,18,r3,5881
JP,2025nytr,qm,18,r1,4122
ay,2025nytr,qm,18,b3,3360
Ak,2025nytr,qm,18,r2,3117
df,2025nytr,qm,18,b2,1493
ay,2025nytr,qm,19,b3,8067
CW,2025nytr,qm,19,r3,3550
JP,2025nytr,qm,19,r1,229
Ak,2025nytr,qm,19,r2,10352
df,2025nytr,qm,19,b2,6621
ay,2025nytr,qm,20,b3,870
CW,2025nytr,qm,20,r3,4571
Ak,2025nytr,qm,20,r2,191
JP,2025nytr,qm,20,r1,358
Jp,2025nytr,qm,20,b1,6401
df,2025nytr,qm,20,b2,6648
CW,2025nytr,qm,23,b2,7605
JP,2025nytr,qm,21,r1,6300
ML,2025nytr,qm,21,b3,6463
Ap,2025nytr,qm,21,r2,3181
CW,2025nytr,qm,21,r3,639
Jl,2025nytr,qm,21,b1,7718
CW,2025nytr,qm,22,r3,2869
DD,2025nytr,qm,22,b2,3044
Eg,2025nytr,qm,22,b1,7759
ML,2025nytr,qm,22,b3,250
Ap,2025nytr,qm,22,r2,1796
JP,2025nytr,qm,22,r1,3003
Eg,2025nytr,qm,23,b1,9624
DD,2025nytr,qm,23,b2,9468
Jl,2025nytr,qm,23,r3,2875
AL,2025nytr,qm,23,r2,2601
ML,2025nytr,qm,23,b3,1126
JP,2025nytr,qm,23,r1,10714
JP,2025nytr,qm,24,r1,7605
"c""Eg",2025nytr,qm,24,b1,334
DD,2025nytr,qm,24,b2,4122
Ap,2025nytr,qm,24,r2,5149
ML,2025nytr,qm,24,b3,2791
Jl,2025nytr,qm,24,r3,810
CW,2025nytr,qm,26,r3,3950
ML,2025nytr,qm,25,b1,1591
JP,2025nytr,qm,25,r1,1493
DD,2025nytr,qm,25,b2,5528
Ap,2025nytr,qm,25,r2,7031
Jl,2025nytr,qm,25,b3,7504
MW,2025nytr,qm,21,b2,578
AL,2025nytr,qm,26,b2,424
ay,2025nytr,f,26,b1,3360
ap,2025nytr,qm,26,r2,6806
JP,2025nytr,qm,26,r1,4458
JP,2025nytr,qm,27,r1,1880
ay,2025nytr,qm,27,b1,7030
df,2025nytr,qm,27,b2,3173
J,2025nytr,qm,27,r3,2053
Jl,2025nytr,qm,27,b3,3117
ap,2025nytr,qm,27,r2,6911
JP,2025nytr,qm,28,r1,10352
ay,2025nytr,qm,28,b1,1468
ap,2025nytr,qm,28,r2,20
ay,2025nytr,qm,29,b1,8067
df,2025nytr,qm,29,b2,2869
df,2025nytr,qm,28,b2,5881
Jp,2025nytr,qm,29,b3,4571
J,2025nytr,qm,29,r3,358
JP,2025nytr,qm,29,r1,9624
ap,2025nytr,qm,29,r2,7718
Jp,2025nytr,qm,30,b3,2601
J,2025nytr,qm,30,r3,6300
JP,2025nytr,qm,30,r1,6401
df,2025nytr,qm,30,b2,3181
ap,2025nytr,qm,30,r2,3003
AL,2025nytr,qm,31,r2,229
Eg,2025nytr,qm,31,b3,7605
DD,2025nytr,qm,31,b2,2875
Ak,2025nytr,qm,31,r1,3044
J,2025nytr,qm,31,r3,6463
DD,2025nytr,qm,32,b2,870
J,2025nytr,qm,32,r3,1796
ap,2025nytr,qm,32,r2,424
Ak,2025nytr,qm,32,r1,810
Eg,2025nytr,qm,32,b3,5528
Eg,2025nytr,qm,33,b3,2791
ap,2025nytr,qm,33,r2,334
DD,2025nytr,qm,33,b2,7030
ML,2025nytr,qm,33,b1,1518
J,2025nytr,qm,33,r3,7031
Ak,2025nytr,qm,33,r1,7759
Eg,2025nytr,qm,34,b3,1591
DD,2025nytr,qm,34,b2,3171
Ak,2025nytr,qm,34,r1,1880
J,2025nytr,qm,34,r3,10714
ML,2025nytr,qm,34,b1,3950
Eg,2025nytr,qm,35,b3,3117
DD,2025nytr,qm,35,b2,3550
CW,2025nytr,qm,35,r2,4458
Ak,2025nytr,qm,35,r1,6648
J,2025nytr,qm,35,r3,20
ML,2025nytr,qm,35,b1,6911
CW,2025nytr,qm,36,r2,7504
Ak,2025nytr,qm,36,r1,578
Jl,2025nytr,qm,36,b3,3173
Df,2025nytr,qm,36,b2,250
J,2025nytr,qm,36,r3,6621
ay,2025nytr,qm,37,b1,2053
Jl,2025nytr,qm,37,b3,9468
CW,2025nytr,qm,37,r2,1493
Ak,2025nytr,qm,37,r1,6806
J,2025nytr,qm,37,r3,191
ay,2025nytr,qm,38,b1,1796
Jp,2025nytr,qm,38,b3,4122
J,2025nytr,qm,38,r3,424
Ak,2025nytr,qm,38,r1,6463
CW,2025nytr,qm,38,r2,5881
ay ,2025nytr,qm,39,b1,6401
Df,2025nytr,qm,39,b2,3360
Df,2025nytr,qm,38,b2,358
CW,2025nytr,qm,39,b3,7031
J,2025nytr,qm,39,r3,334
Ak,2025nytr,qm,39,r1,229
ay,2025nytr,qm,40,b1,3044
Df,2025nytr,qm,40,b2,1468
Ak,2025nytr,qm,40,r1,5149
J,2025nytr,qm,40,r3,5528
Jp,2025nytr,qm,40,b3,8067
Ak,2025nytr,qm,41,r1,3550
ap,2025nytr,qm,41,r2,6300
DD,2025nytr,qm,41,b2,2869
ML,2025nytr,qm,41,b1,10714
J,2025nytr,qm,41,r3,2791
Jl,2025nytr,qm,41,b3,3171
ML,2025nytr,qm,42,b1,3950
DD,2025nytr,qm,42,b2,3181
JP,2025nytr,qm,42,r3,870
Ak,2025nytr,qm,42,r1,6621
ap,2025nytr,qm,42,r2,1591
Eg,2025nytr,qm,42,b3,3117
ML,2025nytr,qm,43,b1,10352
DD,2025nytr,qm,43,b2,2601
Eg,2025nytr,qm,43,b3,6648
ap,2025nytr,qm,43,r2,2053
JP,2025nytr,qm,43,r3,7759
Ak,2025nytr,qm,43,r1,4458
CW,2025nytr,qm,44,r2,578
Eg,2025nytr,qm,44,b3,6911
DD,2025nytr,qm,44,b2,20
Ak,2025nytr,qm,44,r1,9468
JP,2025nytr,qm,44,r3,2875
ML,2025nytr,qm,44,b1,1518
CW,2025nytr,qm,45,r2,3173
Ak,2025nytr,qm,45,r1,810
JP,2025nytr,qm,45,r3,191
Eg,2025nytr,qm,45,b3,1493
DD,2025nytr,qm,45,b2,9624
ML,2025nytr,qm,45,b1,5881
ay,2025nytr,qm,46,b1,7605
Df,2025nytr,qm,46,b2,7504
Jl,2025nytr,qm,46,b3,1880
CW,2025nytr,qm,46,r2,4571
JP,2025nytr,qm,46,r3,639
ap,2025nytr,qm,46,r1,3003
ay,2025nytr,qm,47,b1,6806
Jp,2025nytr,qm,47,b3,358
Df,2025nytr,qm,47,b2,250
CW,2025nytr,qm,47,r2,4122
ap,2025nytr,qm,47,r1,1126
JP,2025nytr,qm,47,r3,1468
ay,2025nytr,qm,48,b1,2869
Jp,2025nytr,qm,48,b3,3181
Df,2025nytr,qm,48,b2,3044
CW,2025nytr,qm,48,r2,424
ap,2025nytr,qm,48,r1,10714
JP,2025nytr,qm,48,r3,7031
ay,2025nytr,qm,49,b1,6621
Jp,2025nytr,qm,49,b3,6648
Df,2025nytr,qm,49,b2,6300
JP,2025nytr,qm,49,r3,3360
ap,2025nytr,qm,49,r1,2791
ay,2025nytr,qm,50,b1,578
Jp,2025nytr,qm,50,b3,4458
Df,2025nytr,qm,50,b2,1591
CW,2025nytr,qm,50,r2,8067
ap,2025nytr,qm,50,r1,2053
JP,2025nytr,qm,50,r3,334
Eg,2025nytr,qm,51,b3,7718
Ap,2025nytr,qm,51,r1,6911
JP,2025nytr,qm,51,r3,7759
J,2025nytr,qm,51,r2,3950
DD,2025nytr,qm,51,b2,810
Ap,2025nytr,qm,52,r1,3173
DD,2025nytr,qm,52,b2,3171
Eg,2025nytr,qm,52,b3,4571
J,2025nytr,qm,52,r2,229
JP,2025nytr,qm,52,r3,3003
ML,2025nytr,qm,52,b1,5528
DD,2025nytr,qm,53,b2,1126
Ap,2025nytr,qm,53,r1,639
Eg,2025nytr,qm,53,b3,191
ML,2025nytr,qm,53,b1,250
J,2025nytr,qm,53,r2,2875
JP,2025nytr,qm,53,r3,1518
Ap,2025nytr,qm,54,r1,6806
DD,2025nytr,qm,54,b2,6463
J,2025nytr,qm,54,r2,3117
JP,2025nytr,qm,54,r3,9468
ML,2025nytr,qm,54,b1,5149
Eg,2025nytr,qm,54,b3,10352
ap,2025nytr,qm,55,r1,20
DD,2025nytr,qm,55,b2,4122
Eg,2025nytr,qm,55,b3,7030
ML,2025nytr,qm,55,b1,7504
J,2025nytr,qm,55,r2,6401
JP,2025nytr,qm,55,r3,9624
Jp,2025nytr,qm,56,r1,2601
ay,2025nytr,qm,56,b1,1880
Luke,2025nytr,qm,56,r2,7605
Eg,2025nytr,qm,56,r3,5881
Df,2025nytr,qm,56,b2,870
ay,2025nytr,qm,57,b1,1493
Eg,2025nytr,qm,57,r3,10714
Luke,2025nytr,qm,57,r2,358
Df,2025nytr,qm,57,b2,6911
Jp,2025nytr,qm,57,r1,8067
ML,2025nytr,qm,57,b3,1796
ay,2025nytr,qm,58,b1,2791
Jp,2025nytr,qm,58,r1,3044
Df,2025nytr,qm,58,b2,2053
eg,2025nytr,qm,58,r3,3360
Luke,2025nytr,qm,58,r2,3950
ML,2025nytr,qm,58,b3,578
ML,2025nytr,qm,59,b3,1468
eg,2025nytr,qm,59,r3,1518
Jp,2025nytr,qm,59,r1,3181
Df,2025nytr,qm,59,b2,810
ay,2025nytr,qm,60,b1,1126
Ap,2025nytr,qm,60,r2,4571
Jp,2025nytr,qm,60,r1,7031
ML,2025nytr,qm,60,b3,4458
eg,2025nytr,qm,60,r3,5149
eg,2025nytr,qm,61,b2,3003
DD,2025nytr,qm,61,b3,7504
ML,2025nytr,qm,61,b1,424
Ap,2025nytr,qm,61,r1,7030
JP,2025nytr,qm,61,r2,6648
Ak,2025nytr,qm,61,r3,229
eg,2025nytr,qm,62,b2,1591
DD,2025nytr,qm,62,b3,7605
ML,2025nytr,qm,62,b1,7759
Ap,2025nytr,qm,62,r1,3171
JP,2025nytr,qm,62,r2,9468
Ak,2025nytr,qm,62,r3,250
eg,2025nytr,qm,63,b2,5528
DD,2025nytr,qm,63,b3,6300
Ap,2025nytr,qm,63,r1,3117
ML,2025nytr,qm,63,b1,5881
JP,2025nytr,qm,63,r2,639
Ak,2025nytr,qm,63,r3,6401
eg,2025nytr,qm,64,b2,6621
DD,2025nytr,qm,64,b3,7718
ML,2025nytr,qm,64,b1,2875
JP,2025nytr,qm,64,r2,6806
Ap,2025nytr,qm,64,r1,4122
Ak,2025nytr,qm,64,r3,1880
DD,2025nytr,qm,65,b3,6463
eg,2025nytr,qm,65,b2,3173
Ak,2025nytr,qm,65,r3,20
Ap,2025nytr,qm,65,r1,3550
JP,2025nytr,qm,65,r2,2601
ML,2025nytr,qm,65,b1,334
ay,2025nytr,qm,66,b1,2791
Jp,2025nytr,qm,66,b2,3044
Ap,2025nytr,qm,66,r1,870
DD,2025nytr,qm,66,b3,9624
JP,2025nytr,qm,66,r2,4458
Ak,2025nytr,qm,66,r3,1493
ay,2025nytr,qm,67,b1,4571
Jp,2025nytr,qm,67,b2,10714
DD,2025nytr,qm,67,b3,578
Ap,2025nytr,qm,67,r1,191
Ak,2025nytr,qm,67,r3,1468
JP,2025nytr,qm,67,r2,7030
ay,2025nytr,qm,68,b1,3181
DD,2025nytr,qm,68,b3,1796
Ap,2025nytr,qm,68,r1,3171
Jp,2025nytr,qm,68,b2,2053
Ak,2025nytr,qm,68,r3,7605
JP,2025nytr,qm,68,r2,1518
df,2025nytr,qm,69,b3,1126
Ap,2025nytr,qm,69,r1,3117
JP,2025nytr,qm,69,r2,810
Jp,2025nytr,qm,69,b2,6401
Ak,2025nytr,qm,69,r3,3003
MW,2025nytr,qm,69,b1,424
Jp,2025nytr,qm,70,b2,5528
df,2025nytr,qm,70,b3,6806
Ak,2025nytr,qm,70,r3,7504
JP,2025nytr,qm,70,r2,6648
Ap,2025nytr,qm,70,r1,9468
DD,2025nytr,qm,71,b3,2601
Ak,2025nytr,qm,71,r3,1591
eg,2025nytr,qm,71,b2,6300
JP,2025nytr,qm,71,r2,7031
Ap,2025nytr,qm,71,r1,20
ML,2025nytr,qm,71,b1,358
eg,2025nytr,qm,72,b2,7759
DD,2025nytr,qm,72,b3,3173
JP,2025nytr,qm,72,r2,3360
ML,2025nytr,qm,72,b1,639
Ap,2025nytr,qm,72,r1,8067
Ak,2025nytr,qm,72,r3,4122
DD,2025nytr,qm,73,b3,870
eg,2025nytr,qm,73,b2,229
JP,2025nytr,qm,73,r2,1880
Ap,2025nytr,qm,73,r1,334
Ak,2025nytr,qm,73,r3,10352
ML,2025nytr,qm,73,b1,2869
Jl,2025nytr,qm,70,b1,7718
DD,2025nytr,qm,74,b3,5881
ML,2025nytr,qm,74,b1,3550
eg,2025nytr,qm,74,b2,5149
Ak,2025nytr,qm,74,r3,2875
JP,2025nytr,qm,74,r2,3950
Ap,2025nytr,qm,74,r1,250
ML,2025nytr,qm,75,b1,6911
Ap,2025nytr,qm,75,r1,9624
JP,2025nytr,qm,75,r2,6463
Ak,2025nytr,qm,75,r3,2053
eg,2025nytr,qm,75,b2,6401
ay,2025nytr,qm,76,b1,3117
df,2025nytr,qm,76,b3,3044
Jp,2025nytr,qm,76,b2,10714
Ap,2025nytr,qm,76,r1,7504
JP,2025nytr,qm,76,r2,1518
Ak,2025nytr,qm,76,r3,6806
ay,2025nytr,qm,77,b1,7031
Ap,2025nytr,qm,77,r1,6648
Jp,2025nytr,qm,77,b2,1468
Ak,2025nytr,qm,77,r3,1493
JP,2025nytr,qm,77,r2,7605
df,2025nytr,qm,77,b3,6300
Ap,2025nytr,qm,78,r1,7030
ay,2025nytr,qm,78,b1,810
Ak,2025nytr,qm,78,r3,578
JP,2025nytr,qm,78,r2,3171
Jp,2025nytr,qm,78,b2,358
df,2025nytr,qm,78,b3,4458
Ap,2025nytr,qm,79,r1,5528
JP ,2025nytr,qm,79,r3,424
Jp,2025nytr,qm,79,b2,7759
ay,2025nytr,qm,79,b1,191
Ak,2025nytr,qm,79,r2,334
df,2025nytr,qm,79,b3,1880
df,2025nytr,qm,80,b3,4122
ay,2025nytr,qm,80,r1,870
Jp,2025nytr,qm,80,b2,3550
DD,2025nytr,qm,80,r2,4571
eg,2025nytr,qm,80,b1,9468
ML,2025nytr,qm,80,r3,3181
df,2025nytr,qm,81,b3,229
DD,2025nytr,qm,81,r2,9624
eg,2025nytr,qm,81,b1,3950
ML,2025nytr,qm,81,r3,2601
Jl,2025nytr,qm,82,b2,2791
DD,2025nytr,qm,82,r2,10352
eg,2025nytr,qm,82,b1,2875
df,2025nytr,qm,82,b3,3173
ML,2025nytr,qm,82,r3,1591
DD,2025nytr,qm,84,r2,6911
MW,2025nytr,qm,84,r1,6463
df,2025nytr,qm,84,b3,3003
LS,2025nytr,qm,84,b1,250
Jp,2025nytr,qm,84,b2,5881
AL,2025nytr,qm,84,r3,8067
DD,2025nytr,qm,83,r2,3360
LS,2025nytr,qm,83,b1,20
MW,2025nytr,qm,83,r1,6621
Jp,2025nytr,qm,83,b2,1126
df,2025nytr,qm,83,b3,5149
AL,2025nytr,qm,83,r3,2869
