DD,2025nyro,qm,47,r2,1308
eg,2025nyro,qm,47,b3,4930
df,2025nyro,qm,47,r1,2791
AC,2025nyro,qm,47,b1,3015
JS,2025nyro,qm,47,b2,3951
ZS,2025nyro,qm,47,r3,6621
JS,2025nyro,qm,48,b2,3181
DD,2025nyro,qm,48,r2,6911
AC,2025nyro,qm,48,b1,7903
df,2025nyro,qm,48,r1,564
ZS,2025nyro,qm,48,r3,8393
eg,2025nyro,qm,48,b3,250
RV,2025nyro,qm,49,b2,578
DD,2025nyro,qm,49,r2,3838
AC,2025nyro,qm,49,b1,5881
df,2025nyro,qm,49,r1,9622
eg,2025nyro,qm,49,b3,2614
np,2025nyro,qm,49,r3,1518
cc,2025nyro,qm,50,b3,1591
ER,2025nyro,qm,50,b1,3799
DD,2025nyro,qm,50,r2,695
DD,2025nyro,qm,50,r2,695
df,2025nyro,qm,50,r1,424
np,2025nyro,qm,50,r3,533
DD,2025nyro,qm,51,r2,1787
RV,2025nyro,qm,51,b2,6868
cc,2025nyro,qm,51,b3,10223
df,2025nyro,qm,51,r1,8243
ER,2025nyro,qm,51,b1,3003
np,2025nyro,qm,51,r3,9643
cc,2025nyro,qm,52,b3,7165
DD,2025nyro,qm,52,r2,1511
RV,2025nyro,qm,52,b2,1585
ER,2025nyro,qm,52,b1,3004
df,2025nyro,qm,52,r1,191
np,2025nyro,qm,52,r3,639
DD,2025nyro,qm,53,r2,1405
cc,2025nyro,qm,53,b3,8140
ER,2025nyro,qm,53,b1,3173
df,2025nyro,qm,53,r1,1126
np,2025nyro,qm,53,r3,3171
JS,2025nyro,qm,53,b2,2010
AC,2025nyro,qm,54,b1,3044
DD,2025nyro,qm,54,r2,1507
JS,2025nyro,qm,54,b2,378
df,2025nyro,qm,54,r1,229
np,2025nyro,qm,54,r3,2228
AC,2025nyro,qm,55,b1,7903
DD,2025nyro,qm,55,r2,2252
df,2025nyro,qm,55,r1,3181
JS,2025nyro,qm,55,b2,3951
np,2025nyro,qm,55,r3,5590
cc,2025nyro,qm,55,b3,1308
DD,2025nyro,qm,56,r2,3838
cc,2025nyro,qm,56,b3,2791
AC,2025nyro,qm,56,b1,424
df,2025nyro,qm,56,r1,1559
np,2025nyro,qm,56,r3,3799
JS,2025nyro,qm,56,b2,1591
DD,2025nyro,qm,57,r2,10223
ER,2025nyro,qm,57,b1,533
JS,2025nyro,qm,57,b2,250
mw,2025nyro,qm,57,r3,5881
cc,2025nyro,qm,57,b3,3015
df,2025nyro,qm,57,r1,695
DD,2025nyro,qm,58,r2,3004
mw,2025nyro,qm,58,r3,639
cc,2025nyro,qm,58,b3,2614
df,2025nyro,qm,58,r1,340
ER,2025nyro,qm,58,b1,4611
JS,2025nyro,qm,58,b2,3003
cc,2025nyro,qm,59,b3,8393
mw,2025nyro,qm,59,r3,1405
JS,2025nyro,qm,59,b2,3171
df,2025nyro,qm,59,r1,1511
ER,2025nyro,qm,59,b1,1787
DD,2025nyro,qm,59,r2,578
" ""bo",2025nyro,qm,60,b3,6621
RV,2025nyro,qm,60,r1,378
CD,2025nyro,qm,60,r2,9643
AC,2025nyro,qm,60,b1,8140
JS,2025nyro,qm,60,b2,191
np,2025nyro,qm,60,r3,3173
CD,2025nyro,qm,61,r2,7165
bo,2025nyro,qm,61,b3,6911
RV,2025nyro,qm,61,r1,1507
np,2025nyro,qm,61,r3,20
AC,2025nyro,qm,61,b1,6868
JS,2025nyro,qm,61,b2,271
bo,2025nyro,qm,62,b3,564
JS,2025nyro,qm,62,b2,2010
CD,2025nyro,qm,62,r2,4930
np,2025nyro,qm,62,r3,2228
RV,2025nyro,qm,62,r1,3044
AC,2025nyro,qm,62,b1,1518
bo,2025nyro,qm,63,b3,229
JS,2025nyro,qm,63,b2,2340
CD,2025nyro,qm,63,r2,9622
RV,2025nyro,qm,63,r1,1585
AC,2025nyro,qm,63,b1,8243
np,2025nyro,qm,63,r3,1126
RV,2025nyro,qm,64,r1,340
bo,2025nyro,qm,64,b3,3004
CD,2025nyro,qm,64,r2,695
np,2025nyro,qm,64,r3,1559
JS,2025nyro,qm,64,b2,10223
AC,2025nyro,qm,64,b1,7903
bo,2025nyro,qm,65,b3,250
DD,2025nyro,qm,65,r2,424
JS,2025nyro,qm,65,b2,2791
AC,2025nyro,qm,65,b1,639
np,2025nyro,qm,65,r3,1511
RV,2025nyro,qm,65,r1,5590
DD,2025nyro,qm,66,r2,2614
bo,2025nyro,qm,66,b3,4611
AC,2025nyro,qm,66,b1,3173
RV,2025nyro,qm,66,r1,3181
JS,2025nyro,qm,66,b2,3015
np,2025nyro,qm,66,r3,378
JS,2025nyro,qm,67,b2,20
eg,2025nyro,qm,67,b3,9643
np,2025nyro,qm,67,r3,578
DD,2025nyro,qm,67,r2,1787
RV,2025nyro,qm,67,r1,3951
AC,2025nyro,qm,67,b1,5881
DD,2025nyro,qm,68,r2,2010
np,2025nyro,qm,68,r3,1308
eg,2025nyro,qm,68,b3,1507
RV,2025nyro,qm,68,r1,1591
AC,2025nyro,qm,68,b1,6911
JS,2025nyro,qm,68,b2,1518
RV,2025nyro,qm,69,r1,1126
eg,2025nyro,qm,69,b3,4930
AC,2025nyro,qm,69,b2,8393
AC,2025nyro,qm,69,b1,2252
DD,2025nyro,qm,69,r2,229
np,2025nyro,qm,69,r3,3003
CD,2025nyro,qm,70,r2,3799
cc,2025nyro,qm,70,b3,2228
np,2025nyro,qm,70,r3,1405
RV,2025nyro,qm,70,r1,533
AC,2025nyro,qm,70,b1,271
JS,2025nyro,qm,70,b2,1585
RV,2025nyro,qm,71,r1,191
cc,2025nyro,qm,71,b3,3171
JS,2025nyro,qm,71,b2,2340
CD,2025nyro,qm,71,r2,8243
AC,2025nyro,qm,71,b1,564
np,2025nyro,qm,71,r3,6868
CD,2025nyro,qm,72,r2,9622
cc,2025nyro,qm,72,b3,3044
bo,2025nyro,qm,72,b2,3838
RV,2025nyro,qm,72,r1,7165
AC,2025nyro,qm,72,b1,6621
np,2025nyro,qm,72,r3,8140
bo,2025nyro,qm,73,b2,250
cc,2025nyro,qm,73,b3,378
CD,2025nyro,qm,73,r2,2614
AC,2025nyro,qm,73,b1,1511
np,2025nyro,qm,73,r3,7903
RV,2025nyro,qm,73,r1,20
CD,2025nyro,qm,74,r2,2791
bo,2025nyro,qm,74,b2,3173
AC,2025nyro,qm,74,b1,340
cc,2025nyro,qm,74,b3,10223
RV,2025nyro,qm,74,r1,1518
np,2025nyro,qm,74,r3,3951
bo,2025nyro,qm,75,b2,3004
DD,2025nyro,qm,75,r2,5881
eg,2025nyro,qm,75,b3,424
RV,2025nyro,qm,75,r1,229
AC,2025nyro,qm,75,b1,1308
np,2025nyro,qm,75,r3,1787
bo,2025nyro,qm,76,b2,1507
eg,2025nyro,qm,76,b3,1559
DD,2025nyro,qm,76,r2,3003
RV,2025nyro,qm,76,r1,2228
AC,2025nyro,qm,76,b1,1585
np,2025nyro,qm,76,r3,3181
DD,2025nyro,qm,77,r2,578
bo,2025nyro,qm,77,b2,533
eg,2025nyro,qm,77,b3,191
RV,2025nyro,qm,77,r1,8393
AC,2025nyro,qm,77,b1,4611
bo,2025nyro,qm,78,b2,6621
DD,2025nyro,qm,78,r2,1591
eg,2025nyro,qm,78,b3,1405
AC,2025nyro,qm,78,b1,2252
MW,2025nyro,qm,78,r3,6868
RV,2025nyro,qm,78,r1,639
DD,2025nyro,qm,79,r2,7165
bo,2025nyro,qm,79,b3,5590
eg,2025nyro,qm,79,b2,695
JS,2025nyro,qm,79,r1,9643
AC,2025nyro,qm,79,b1,9622
MW,2025nyro,qm,79,r3,2010
eg,2025nyro,qm,81,b2,3015
eg,2025nyro,qm,81,b2,3015
bo,2025nyro,qm,81,b3,1126
JS,2025nyro,qm,81,r1,564
RV,2025nyro,qm,81,r3,271
CD,2025nyro,qm,81,r2,3044
AC,2025nyro,qm,81,b1,3838
eg,2025nyro,qm,80,b2,8140
MW,2025nyro,qm,80,r3,6911
JS,2025nyro,qm,80,r1,3799
bo,2025nyro,qm,80,b3,4930
CD,2025nyro,qm,80,r2,2340
AC,2025nyro,qm,80,b1,3171
jl,2025nyro,sf,82,r2,6911
bo,2025nyro,qm,2,b3,6911
bo,2025nyro,qm,83,b3,6911
jl,2025nyro,qm,84,b1,6911
MW,2025nyro,qm,81,b2,3015
