RV,2025dal,qm,11,r2,2630
MW,2025dal,qm,11,r1,2648
Aas,2025dal,qm,11,b3,9432
Aas,2025dal,qm,12,b3,226
DD,2025dal,qm,12,b1,5968
RV,2025dal,qm,12,r2,2129
Polvi,2025dal,qm,12,r3,494
Luke,2025dal,qm,12,b2,537
JS,2025dal,qm,10,r3,8808
Polvi,2025dal,qm,13,r3,6832
DD,2025dal,qm,13,b1,1369
RV,2025dal,qm,13,r2,2438
Luke,2025dal,qm,13,b2,1671
Aas,2025dal,qm,13,b3,3492
MW,2025dal,qm,13,r1,4500
JS,2025dal,qm,12,r1,3284
Luke,2025dal,qm,14,b2,6911
Polvi,2025dal,qm,14,r3,4068
DD,2025dal,qm,14,b1,9484
RV,2025dal,qm,14,r2,1833
Aas,2025dal,qm,14,b3,3792
MW,2025dal,qm,14,r1,10291
Luke,2025dal,qm,15,b2,302
Polvi,2025dal,qm,15,r3,78
RV,2025dal,qm,15,r2,9199
Aas,2025dal,qm,15,b3,4421
MW,2025dal,qm,15,r1,1796
Luke,2025dal,qm,16,b2,7034
Polvi,2025dal,qm,16,r3,6146
ML,2025dal,qm,16,r1,4607
RV,2025dal,qm,16,r2,9312
DD,2025dal,qm,16,b1,4786
JS,2025dal,qm,15,b1,3256
Luke,2025dal,qm,17,b2,9280
Polvi,2025dal,qm,17,r3,1678
DD,2025dal,qm,17,b1,2056
Aas,2025dal,qm,17,b3,900
ML,2025dal,qm,17,r1,6348
RV,2025dal,qm,17,r2,2724
JS,2025dal,qm,16,b3,1425
Jp,2025dal,qm,18,r3,4655
DD,2025dal,qm,18,b1,1481
ML,2025dal,qm,18,r1,10260
RV,2025dal,qm,18,r2,3297
Aas,2025dal,qm,18,b3,6424
Luke,2025dal,qm,18,b2,8808
Luke,2025dal,qm,19,b2,4005
Jp,2025dal,qm,19,r3,3891
RV,2025dal,qm,19,r2,3173
DD,2025dal,qm,19,b1,6995
Aas,2025dal,qm,19,b3,9032
ML,2025dal,qm,19,r1,7257
Luke,2025dal,qm,20,b2,2129
DD,2025dal,qm,20,b1,1731
Jp,2025dal,qm,20,r3,1847
ML,2025dal,qm,20,r1,3255
Aas,2025dal,qm,20,b3,4613
RV,2025dal,qm,20,r2,418
ML,2025dal,qm,21,r1,1369
Polvi,2025dal,qm,21,r3,7197
RV,2025dal,qm,21,r2,6909
Luke,2025dal,qm,21,b2,9432
Aas,2025dal,qm,21,b3,4451
MW,2025dal,qm,21,b1,10698
Polvi,2025dal,qm,22,r3,7048
Luke,2025dal,qm,22,b2,8738
RV,2025dal,qm,22,r2,2438
ML,2025dal,qm,22,r1,5660
Aas,2025dal,qm,22,b3,7525
MW,2025dal,qm,22,b1,537
Luke,2025dal,qm,23,b2,1507
RV,2025dal,qm,23,r2,649
ML,2025dal,qm,23,r1,494
Aas,2025dal,qm,23,b3,4415
MW,2025dal,qm,23,b1,8575
Polvi,2025dal,qm,24,r3,2630
Aas,2025dal,qm,24,b3,5968
RV,2025dal,qm,24,r2,9301
ML,2025dal,qm,24,r1,226
Luke,2025dal,qm,24,b2,6017
MW,2025dal,qm,24,b1,694
ML,2025dal,qm,25,r1,3284
Luke,2025dal,qm,25,b2,179
Polvi,2025dal,qm,25,r3,4013
RV,2025dal,qm,25,r2,4500
JS,2025dal,qm,23,r3,2648
Aas,2025dal,qm,25,b3,4967
MW,2025dal,qm,25,b1,6083
Aas,2025dal,qm,26,b3,1671
ML,2025dal,qm,27,r1,3256
DD,2025dal,qm,27,b1,9032
ML,2025dal,qm,26,r1,7034
Polvi,2025dal,qm,26,r3,9280
Jp,2025dal,qm,27,r3,4068
Luke,2025dal,qm,27,b2,3492
DD,2025dal,qm,26,b1,3792
RV,2025dal,qm,27,r2,8808
Luke,2025dal,qm,26,b2,6424
RV,2025dal,qm,26,r2,302
Aas,2025dal,qm,27,b3,4786
Jp,2025dal,qm,28,r3,2724
DD,2025dal,qm,28,b1,6348
Luke,2025dal,qm,28,b2,1796
ML,2025dal,qm,28,r1,6911
Aas,2025dal,qm,28,b3,3255
RV,2025dal,qm,28,r2,10291
Luke,2025dal,qm,29,b2,2129
Jp,2025dal,qm,29,r3,9484
DD,2025dal,qm,29,b1,6146
ML,2025dal,qm,29,r1,900
DD,2025dal,qm,30,b1,418
Luke,2025dal,qm,30,b2,7257
ML,2025dal,qm,30,r1,5660
RV,2025dal,qm,30,r2,6832
Jo,2025dal,qm,30,r3,10698
Aas,2025dal,qm,30,b3,1678
LP,2025dal,qm,31,r3,3891
Luke,2025dal,qm,31,b2,1369
DD,2025dal,qm,31,b1,7048
Aas,2025dal,qm,31,b3,494
Leo,2025dal,qm,31,r2,2056
DD,2025dal,qm,32,b1,8575
LP,2025dal,qm,32,r3,9312
Aas,2025dal,qm,32,b3,1481
Leo,2025dal,qm,32,r2,537
Luke,2025dal,qm,32,b2,6017
MW,2025dal,qm,32,r1,4451
Jl,2025dal,qm,29,r2,4421
Leo,2025dal,qm,33,r2,6083
Jl,2025dal,qm,29,b3,6909
DD,2025dal,qm,33,b1,649
Aas,2025dal,qm,33,b3,2438
LP,2025dal,qm,33,r3,3284
Luke,2025dal,qm,33,b2,9301
MW,2025dal,qm,33,r1,4005
Jl,2025dal,qm,31,r1,1833
DD,2025dal,qm,34,b1,1847
LP,2025dal,qm,34,r3,2630
Luke,2025dal,qm,34,b2,78
Aas,2025dal,qm,34,b3,4607
MW,2025dal,qm,34,r1,7525
Leo,2025dal,qm,3297,r2,3297
DD,2025dal,qm,35,b1,694
LP,2025dal,qm,35,r3,8738
Aas,2025dal,qm,35,b3,1425
Luke,2025dal,qm,35,b2,4013
Leo,2025dal,qm,35,r2,6995
MW,2025dal,qm,35,r1,4415
ML,2025dal,qm,36,r1,2648
LP,2025dal,qm,36,r3,4655
RV,2025dal,qm,36,r2,4613
Leo,2025dal,qm,36,b2,9199
Aas,2025dal,qm,36,b3,226
MW,2025dal,qm,36,b1,179
LP,2025dal,qm,37,r3,1507
RV,2025dal,qm,37,r2,1731
Leo,2025dal,qm,37,b2,7197
ML,2025dal,qm,37,r1,5968
MW,2025dal,qm,37,b1,10260
Jl,2025dal,qm,37,b3,4967
LP,2025dal,qm,38,r3,2724
RV,2025dal,qm,38,r2,4500
Leo,2025dal,qm,38,b2,9432
ML,2025dal,qm,38,r1,3173
MW,2025dal,qm,38,b1,3792
Jl,2025dal,qm,38,b3,2129
ML,2025dal,qm,39,r1,3256
LP,2025dal,qm,39,r3,3255
MW,2025dal,qm,39,b1,9280
Jl,2025dal,qm,39,b3,494
Leo,2025dal,qm,39,b2,10698
ML,2025dal,qm,40,r1,6424
RV,2025dal,qm,40,r2,900
Leo,2025dal,qm,40,b2,4451
MW,2025dal,qm,40,b1,3891
Jl,2025dal,qm,40,b3,3492
Luke,2025dal,qm,41,b2,9301
Aas,2025dal,qm,41,b3,1833
DD,2025dal,qm,41,b1,1796
RV,2025dal,qm,41,r2,6832
ML,2025dal,qm,41,r1,9032
Jp,2025dal,qm,41,r3,2056
Jp,2025dal,qm,42,r3,8808
RV,2025dal,qm,42,r2,6083
Luke,2025dal,qm,42,b2,418
DD,2025dal,qm,42,b1,9312
Aas,2025dal,qm,42,b3,7048
ML,2025dal,qm,42,r1,1369
MW,2025dal,qm,40,r3,6348
DD,2025dal,qm,43,b1,694
Jp,2025dal,qm,43,r3,537
RV,2025dal,qm,43,r2,4421
ML,2025dal,qm,43,r1,2438
Luke,2025dal,qm,43,b2,3297
Aas,2025dal,qm,43,b3,7034
Jp,2025dal,qm,44,r3,10291
DD,2025dal,qm,44,b1,179
ML,2025dal,qm,44,r1,226
Luke,2025dal,qm,44,b2,8575
Aas,2025dal,qm,44,b3,5660
RV,2025dal,qm,44,r2,4607
Jl,2025dal,qm,39,r2,6146
DD,2025dal,qm,45,b1,302
Luke,2025dal,qm,45,b2,1731
Jp,2025dal,qm,45,r3,1678
ML,2025dal,qm,45,r1,9484
Aas,2025dal,qm,45,b3,2648
Aas,2025dal,qm,46,b3,649
Jp,2025dal,qm,46,r3,5968
RV,2025dal,qm,46,r2,4068
DD,2025dal,qm,46,b1,6995
ML,2025dal,qm,46,r1,9432
Luke,2025dal,qm,46,b2,4655
Jp,2025dal,qm,47,r3,2630
Luke,2025dal,qm,47,b2,4967
DD,2025dal,qm,47,b1,4415
RV,2025dal,qm,47,r2,1481
Aas,2025dal,qm,47,b3,4786
Leo,2025dal,qm,45,r2,4013
DD,2025dal,qm,48,b1,7197
Jp,2025dal,qm,48,r3,1847
RV,2025dal,qm,48,r2,4500
Luke,2025dal,qm,48,b2,7257
ML,2025dal,qm,48,r1,9199
Aas,2025dal,qm,48,b3,6017
RV,2025dal,qm,49,r2,78
Jp,2025dal,qm,49,r3,4613
DD,2025dal,qm,49,b1,8738
ML,2025dal,qm,49,r1,4005
Aas,2025dal,qm,49,b3,6909
Luke,2025dal,qm,49,b2,1507
Jp,2025dal,qm,50,r3,10260
Luke,2025dal,qm,50,b2,6911
RV,2025dal,qm,50,r2,3284
Aas,2025dal,qm,50,b3,7525
ML,2025dal,qm,50,r1,1425
DD,2025dal,qm,50,b1,3173
Luke,2025dal,qm,51,b2,537
DD,2025dal,qm,51,b1,8808
LP,2025dal,qm,51,r3,6146
Aas,2025dal,qm,51,b3,694
Leo,2025dal,qm,51,r2,9280
MW,2025dal,qm,51,r1,1796
DD,2025dal,qm,52,b1,4451
Luke,2025dal,qm,52,b2,10291
Aas,2025dal,qm,52,b3,4421
Leo,2025dal,qm,52,r2,10698
Jl,2025dal,qm,52,r3,6083
MW,2025dal,qm,52,r1,7048
DD,2025dal,qm,53,b1,1678
Luke,2025dal,qm,53,b2,6424
Leo,2025dal,qm,53,r2,3256
Aas,2025dal,qm,53,b3,1833
MW,2025dal,qm,53,r1,9312
Jl,2025dal,qm,53,r3,2438
Luke,2025dal,qm,54,b2,6348
DD,2025dal,qm,54,b1,3297
Aas,2025dal,qm,54,b3,3891
Jl,2025dal,qm,54,r3,1731
Leo,2025dal,qm,54,r2,8575
DD,2025dal,qm,55,b1,649
Luke,2025dal,qm,55,b2,5660
Aas,2025dal,qm,55,b3,3255
Jl,2025dal,qm,55,r3,7034
MW,2025dal,qm,55,r1,900
Leo,2025dal,qm,55,r2,4655
DD,2025dal,qm,56,b1,4013
LP,2025dal,qm,56,r3,2129
Luke,2025dal,qm,56,r1,7257
Aas,2025dal,qm,56,r2,4786
Leo,2025dal,qm,56,b2,9432
Jl,2025dal,qm,56,b3,302
Luke,2025dal,qm,57,b2,418
LP,2025dal,qm,57,r3,226
ML,2025dal,qm,57,r1,8738
DD,2025dal,qm,57,b1,4967
Aas,2025dal,qm,57,b3,9032
Jl,2025dal,qm,47,r1,1671
Leo,2025dal,qm,54,r1,6832
DD,2025dal,qm,58,b1,1481
Luke,2025dal,qm,58,b2,5968
LP,2025dal,qm,58,r3,9199
RV,2025dal,qm,58,r2,7525
ML,2025dal,qm,58,r1,1507
Aas,2025dal,qm,58,b3,1369
DD,2025dal,qm,59,b1,4415
ML,2025dal,qm,59,r1,9301
LP,2025dal,qm,59,r3,6911
Luke,2025dal,qm,59,b2,4613
Aas,2025dal,qm,59,b3,4500
DD,2025dal,qm,60,b1,6909
ML,2025dal,qm,60,r1,6995
RV,2025dal,qm,60,r2,6017
Luke,2025dal,qm,60,b2,9484
Jp,2025dal,qm,60,r3,1671
Aas,2025dal,qm,60,b3,2724
DD,2025dal,qm,61,b1,4068
Jp,2025dal,qm,61,r3,2056
ML,2025dal,qm,61,r1,78
Aas,2025dal,qm,61,b3,3284
Luke,2025dal,qm,61,b2,2648
RV,2025dal,qm,61,r2,7197
DD,2025dal,qm,62,b1,10260
RV,2025dal,qm,62,r2,1847
Jp,2025dal,qm,62,r3,4005
ML,2025dal,qm,62,r1,3492
Luke,2025dal,qm,62,b2,179
Aas,2025dal,qm,62,b3,494
RV,2025dal,qm,57,r2,3792
RV,2025dal,qm,59,r2,4607
Jp,2025dal,qm,63,b1,2630
Aas,2025dal,qm,63,r1,3173
DD,2025dal,qm,63,b2,1796
Luke,2025dal,qm,63,b2,1425
DD,2025dal,qm,64,b2,4451
Luke,2025dal,qm,64,b1,4768
Jp,2025dal,qm,64,b3,6832
Aas,2025dal,qm,64,b1,4786
DD,2025dal,qm,65,r3,3256
Luke,2025dal,qm,65,b1,226
Aas,2025dal,qm,65,b3,4421
Jp,2025dal,qm,64,r2,2438
DD,2025dal,qm,66,b2,1833
Jp,2025dal,qm,66,b3,900
Aas,2025dal,qm,66,r3,7257
Luke,2025dal,qm,66,r1,7034
Jp,2025dal,qm,67,r1,1678
DD,2025dal,qm,67,r2,6146
Luke,2025dal,qm,67,r1,4500
Aas,2025dal,qm,67,r3,8738
Aas,2025dal,qm,68,r1,4607
LP,2025dal,qm,68,b2,302
Luke,2025dal,qm,68,b1,4655
DD,2025dal,qm,68,r3,1369
Luke,2025dal,qm,69,b2,8808
LP,2025dal,qm,69,r1,2724
Aas,2025dal,qm,69,r2,4415
DD,2025dal,qm,69,r3,9199
DD,2025dal,qm,70,b1,4613
Luke,2025dal,qm,70,b2,2056
Aas,2025dal,qm,70,r3,6083
LP,2025dal,qm,70,r2,3792
ML,2025dal,qm,71,b3,6995
RV,2025dal,qm,71,b1,2630
Aas,2025dal,qm,71,b2,10291
LP,2025dal,qm,71,r2,7197
RV,2025dal,qm,72,r3,9484
Aas,2025dal,qm,72,b1,1507
ML,2025dal,qm,72,r1,179
RV,2025dal,qm,73,r2,2129
ML,2025dal,qm,73,b2,694
LP,2025dal,qm,73,r1,2648
Aas,2025dal,qm,73,r3,4967
RV,2025dal,qm,74,b1,6348
ML,2025dal,qm,74,b2,4068
LP,2025dal,qm,74,r3,418
MW,2025dal,qm,72,b2,3173
matt,2025dal,qm,75,r1,78
ML,2025dal,qm,75,r2,494
RV,2025dal,qm,75,b1,1671
Aas,2025dal,qm,75,r3,5660
LP,2025dal,qm,75,b3,9432
RV,2025dal,qm,76,b2,4500
ML,2025dal,qm,76,r1,4421
Aas,2025dal,qm,76,b1,7525
LP,2025dal,qm,76,r2,9032
matt,2025dal,qm,77,b3,1369
RV,2025dal,qm,77,b1,7257
ML,2025dal,qm,77,r1,7034
LP,2025dal,qm,77,r2,8738
matt,2025dal,qm,78,b1,4607
RV,2025dal,qm,78,b3,4415
ML,2025dal,qm,78,r1,3255
RV,2025dal,qm,79,r1,6424
ML,2025dal,qm,79,r3,10291
ML,2025dal,qm,80,r1,302
RV,2025dal,qm,80,b1,1507
Aas,2025dal,qm,80,r2,1833
LP,2025dal,qm,80,r3,8808
DD,2025dal,qm,81,r3,4786
Luke,2025dal,qm,81,b1,900
Luke,2025dal,qm,82,r3,1796
Aas,2025dal,qm,82,b2,2648
DD,2025dal,qm,82,r1,418
Jp,2025dal,qm,82,b1,3297
DD,2025dal,qm,83,b1,2056
Luke,2025dal,qm,83,r1,226
LP,2025dal,qm,83,r3,9432
Aas,2025dal,qm,83,r2,6995
DD,2025dal,qm,84,r3,694
LP,2025dal,qm,84,r1,3792
Luke,2025dal,qm,84,r2,179
Aas,2025dal,qm,84,b2,1671
DD,2025dal,qm,85,r3,5660
Luke,2025dal,qm,85,r1,1425
Matt,2025dal,qm,86,r3,1731
Luke,2025dal,qm,86,b3,78
DD,2025dal,qm,86,b2,649
Luke,2025dal,qm,87,r1,494
DD,2025dal,qm,87,r2,1678
Matt,2025dal,qm,87,b1,4655
Aas,2025dal,qm,87,b3,3173
Luke,2025dal,qm,88,r1,2129
Aas,2025dal,qm,88,b2,8738
LP,2025dal,qm,88,r2,4068
DD,2025dal,qm,88,r1,6911
Luke,2025dal,qm,89,r1,302
Aas,2025dal,qm,89,r2,9032
Matt,2025dal,qm,90,b3,4607
Luke,2025dal,qm,90,r1,418
DD,2025dal,qm,90,r2,900
LP,2025dal,qm,90,b2,3256
Aas,2025dal,qm,90,r3,1507
LP,2025dal,qm,91,b1,6424
RV,2025dal,qm,91,r1,2056
ML,2025dal,qm,91,b2,3255
"ral""Aas",2025dal,qm,91,b3,4500
ML,2025dal,qm,92,b1,1369
JL,2025dal,qm,89,r3,4613
RV,2025dal,qm,92,b3,2630
Matt,2025dal,qm,93,b2,7034
ML,2025dal,qm,93,r3,9432
RV,2025dal,qm,93,r2,2648
DD,2025dal,qm,94,r3,179
Matt,2025dal,qm,94,r2,4786
LP,2025dal,qm,95,b1,4421
DD,2025dal,qm,95,b3,7257
Aas,2025dal,qm,95,r2,4415
Aas,2025dal,qm,96,b1,7197
LP,2025dal,qm,96,r3,1796
RV,2025dal,qm,97,r2,226
ML,2025dal,qm,97,b1,1678
RV,2025dal,qm,98,b3,4068
ML,2025dal,qm,98,r3,1731
Aas,2025dal,qm,98,b2,5660
ML,2025dal,qm,99,b2,1425
RV,2025dal,qm,100,r2,694
ML,2025dal,qm,100,b3,649
LP,2025dal,qm,100,r1,1671
Aas,2025dal,qm,100,b2,3173
RV,2025dal,qm,101,b1,8808
LP,2025dal,qm,101,b3,2648
ML,2025dal,qm,101,r1,6832
ML,2025dal,qm,102,b3,1847
RV,2025dal,qm,102,b1,3256
Aas,2025dal,qm,102,r3,6995
LP,2025dal,qm,102,r1,8575
Matt,2025dal,qm,103,b1,9432
Luke,2025dal,qm,103,r1,418
DD,2025dal,qm,103,r3,1833
Aas,2025dal,qm,103,b2,4415
DD,2025dal,qm,104,b2,7034
Luke,2025dal,qm,104,r1,78
Aas,2025dal,qm,104,r1,9032
Matt,2025dal,qm,105,r2,7257
Luke,2025dal,qm,105,r3,179
DD,2025dal,qm,105,r1,2630
Aas,2025dal,qm,105,b1,6911
Luke,2025dal,qm,106,r3,494
DD,2025dal,qm,106,r1,4421
Matt,2025dal,qm,106,b1,8738
LP,2025dal,qm,106,b2,4967
Aas,2025dal,qm,106,b3,4607
Matt,2025dal,qm,107,b2,5660
LP,2025dal,qm,107,r1,4786
Aas,2025dal,qm,107,r2,1796
DD,2025dal,qm,107,b1,1678
Luke,2025dal,qm,107,r3,1507
DD,2025dal,qm,108,r1,4068
Luke,2025dal,qm,108,b2,226
Aas,2025dal,qm,108,b1,4613
DD,2025dal,qm,109,r2,4451
Luke,2025dal,qm,109,b2,7525
Luke,2025dal,qm,110,b2,2056
DD,2025dal,qm,110,r1,1425
Aas,2025dal,qm,111,r1,7197
ML,2025dal,qm,111,b2,3255
RV,2025dal,qm,112,r2,1731
Aas,2025dal,qm,112,b1,4500
ML,2025dal,qm,112,r3,694
LP,2025dal,qm,112,b2,4655
ML,2025dal,qm,113,r1,4415
LP,2025dal,qm,113,r2,6424
RV,2025dal,qm,113,b3,179
Aas,2025dal,qm,113,b1,2129
RV,2025dal,qm,114,r3,4607
ML,2025dal,qm,114,b3,3256
LP,2025dal,qm,114,r1,9432
Aas,2025dal,qm,114,b2,7048
RV,2025dal,qm,115,b2,4421
ML,2025dal,qm,115,b1,5660
Aas,2025dal,qm,115,r3,2648
LP,2025dal,qm,115,r1,1833
Matt,2025dal,qm,116,r3,6995
ML,2025dal,qm,116,r1,4613
JP,2025dal,qm,116,b1,900
RV,2025dal,qm,116,b2,1796
Matt,2025dal,qm,117,r1,4967
ML,2025dal,qm,117,b2,1847
RV,2025dal,qm,118,b1,1425
Jp,2025dal,qm,118,r3,226
Matt,2025dal,qm,119,b2,6146
RV,2025dal,qm,119,r3,302
ML,2025dal,qm,118,r2,4068
Matt,2025dal,qm,120,b2,7525
ML,2025dal,qm,120,r2,4786
LP,2025dal,qm,120,r1,4500
RV,2025dal,qm,120,b3,4655
Matt,2025dal,qm,121,b3,3173
DD,2025dal,qm,121,b2,418
DD,2025dal,qm,122,b1,7257
DD,2025dal,qm,123,r2,1678
Luke,2025dal,qm,123,r2,2630
DD,2025dal,qm,124,b1,2056
Matt,2025dal,qm,124,r3,2129
Luke,2025dal,qm,124,r2,7034
DD,2025dal,qm,125,r3,6424
Luke,2025dal,qm,125,r2,694
DD,2025dal,qm,126,b3,4655
ML,2025dal,qm,126,b2,179
RV,2025dal,qm,126,b1,3173
DD,2025dal,qm,127,b3,4655
ML,2025dal,qm,127,b2,179
RV,2025dal,qm,127,b1,3173
RV,2025dal,qm,128,r1,3173
ML,2025dal,qm,128,r2,179
DD,2025dal,qm,128,r3,4655
